id,title,source,source_names,date,url,one_liner,sponsor_names,company_names,has_sponsor_signal,company_affiliation_signal
09cbe0ae6a36b73f66a4d5304eaab194e310af1ae61da10dff2f3b79a54f2143,TNF-induced neuropilin-2 in fibroblast-like synoviocytes exacerbates rheumatoid arthritis,PubMed - cancer (broad),,2025-12-26T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451432/,No LLM provider configured.,,,False,False
29eec90c5385227105991330577b7c5f54679220aa97c4c3b9c4f817d4af60ed,Stereoselective design of amino acid bioconjugates: targeting strategies and physicochemical optimization,PubMed - cancer (broad),,2025-12-24T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451409/,Summary skipped due to cap.,,,False,False
9e445f0ffcc98b3f380043ab645f95ba53e05f68e1f317f602e1921cf8d9799e,Targeting non-coding RNAs to overcome resistance and improving outcomes in glioblastoma,PubMed - cancer (broad),,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451392/,Summary skipped due to cap.,,,False,False
7bb00e0e669423033125a6d667ba5f7282fc531734d828b85affb8501962d72b,Research on Cancer Prediction Based on Feature Optimization and Multimodal Fusion,PubMed - cancer (broad),,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451387/,Summary skipped due to cap.,,,False,False
a29a67b781e8710d4f43351464d18899d96e2e24ef337a672ccf5a6873c946e3,Development on the Proficiency of Diagnosis and Clinical Care for Rare Diseases in Young Physicians in China,PubMed - cancer (broad),,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451384/,Summary skipped due to cap.,,,False,False
7ef9662480a92c7d0ad220be14ce440784ec579a53ee9d1de08095e7dcceffeb,The role of transmembrane proton transport rates in mild mitochondrial uncoupling by arylamide substituted fatty acids,PubMed - cancer (broad),,2025-12-02T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451303/,Summary skipped due to cap.,,,False,False
5e25a6fc2fa34a808a559c04d47822ec6610ac463bb87f457330ed587254d43f,Effective transfer of tumor annotations from hematoxylin and eosin to fluorescence images of breast and lung tissues,PubMed - cancer (broad),,2026-01-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451238/,No LLM provider configured.,,,False,False
fe6bed139906dfa09351e1f4d538624c1d1b1c5c21e5c895debe6036dc3d02b3,Intensive Surveillance and Aggressive Multimodal Treatment for Liver Metastases From Uveal Melanoma,PubMed - cancer (broad),,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451195/,Summary skipped due to cap.,,,False,False
8b17995c74ffe43b20719cb4d414595a225cce069b0073713556868ee637b40f,Clinical Volume and Perioperative Outcomes of Hiatal Hernia Repair Within the Society of Thoracic Surgeons-General Thoracic Surgery Database,PubMed - cancer (broad),,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451192/,Summary skipped due to cap.,,,False,False
5c0d047d4b98d90c73a4a97dd02d92d4693de9e37a9f31b5d89bb28af44c2a86,A Developmental Roadmap Toward Abdominal Adhesions Prevention Technologies,PubMed - cancer (broad),,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451177/,Summary skipped due to cap.,,,False,False
ba87626fda3c9783b71c4bcdcfc47c6670ed0fd499dbc7a972e8c9d77c1c0b39,International Benchmark Values for Robotic Right Hepatectomy: Multicenter Study From 22 Expert Centers,PubMed - cancer (broad),,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451175/,Summary skipped due to cap.,,,False,False
2efda7a6a40c95b294c06c9c25b24d2ead6e0ca851e1c9aebc1d30a4390aa2dd,Nomogram for predicting urinary retention after radical hysterectomy for cervical cancer with comparative analysis of surgical methods,PubMed - cancer (broad),,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451011/,Summary skipped due to cap.,,,False,False
d4ff755a3d0e9e1d28a0f1c06fae887c3d7a6f737af7e20b66e339cd06adbc05,Gut Microbiota-Brain Axis in Pancreatic Cystic Neoplasms: An Observational Analysis,PubMed - cancer (broad),,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451009/,Summary skipped due to cap.,,,False,False
7f1d91467f113ed198239be248cbc86dc4c90f2dda443118052e7ae6bd68afba,"Effects of Lenvatinib combined with immune checkpoint inhibitors on efficacy, immune function and prognosis in patients with primary liver cancer",PubMed - cancer (broad),,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41451007/,Summary skipped due to cap.,,,False,False
e3f39a48b96792b9c4ed832bcf7c4b92029678785964b5be15394b83f111f21d,Efficacy of laparoscopic versus open abdominal radical hysterectomy on stress response and urodynamic status in patients with early cervical cancer,PubMed - cancer (broad),,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41450993/,Summary skipped due to cap.,,,False,False
09fec9e320277240908b4e5e9c1ef803d45efbb3e5b71436824bc70bea4be2bc,Development and validation of a nomogram for predicting pulmonary embolism in patients with non-small cell lung cancer,PubMed - cancer (broad),,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41450989/,Summary skipped due to cap.,,,False,False
3586dccd171394b1dfb3f0b229b0eab81f68ea30e1b107d7499adc02c4fada89,Integrating intramuscular fat radiomics with hamstrings-to-quadriceps structure and function ratios to predict future hamstring strain injury,PLoS One,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41433243/,Summary skipped due to cap.,,,False,False
8935b4da24c802165f07cb3de6311682476b5404ec40cb2ec1f4ffb7edf73fb7,Correction: Opportunistic use of artificial intelligence with X-ray imaging for diagnosis of HIV status in tuberculosis patients in Uganda and Tanzania,PLoS One,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41433238/,Summary skipped due to cap.,,,False,False
f12ae6778f592687cc1ab5b224994c2f6439e86fa0e487a857990bdfacc327c6,Long-term perceptual priors drive confidence bias that favors prior-congruent evidence,PLoS One,,2025-12-22T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41428751/,Summary skipped due to cap.,,,False,False
b73e1cb8e1c067da6fa6a7c255836da43a16300cdfae0a68f98b66caf2cf31c8,K-mer-based approach for serodiagnostic antigen discovery in Chagas disease using unassembled sequencing reads,PLoS One,,2025-12-22T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41428748/,Summary skipped due to cap.,,,False,False
57b6013988a6f048474ec02f2e3b08d3371748c7db56fc867942ecabb31539a2,Molecular detection of Histoplasma capsulatum in environmental samples collected from South African caves,PLoS One,,2025-12-22T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41428709/,Summary skipped due to cap.,,,False,False
c3cf92dbd73d487048794d3429b1c83948b153033775cfb36c95019e9a9681fb,A'Candidatus Liberibacter asiaticus' effector SDE2470 facilitates citrus transcription factor CsVOZ2 degradation via BRUTUS E3 ligases,PLoS One,,2025-12-19T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41417868/,Summary skipped due to cap.,,,False,False
d10b8c58ee05dd8c71ec9e0fe78c962ec15e4dac4cb53addc694c7c7c44cf278,Implementation of large language models in electronic health records,PLoS One,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41417848/,Summary skipped due to cap.,,,False,False
649b0310da77db3ee52653a64512ddd7e7170aabcebbbd103f42e4182d9d9fe3,AI-assisted assessment of the IFSO consensus on obesity management medications in the context of metabolic bariatric surgery,PLoS One,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41417777/,Summary skipped due to cap.,,,False,False
5420438d28b51937257d4220e57280d22da15e837f84c15552e01fc795e1ab15,[Retracted] β‑elemene decreases cell invasion by upregulating E‑cadherin expression in MCF‑7 human breast cancer cells,PLoS One,,2026-02-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41416443/,No LLM provider configured.,,,False,False
7fce9e73fecf9f2444fc24bc524cad8920fe74168ff14bb9a967156988385b89,"Global burden of lower respiratory infections and aetiologies, 1990-2023: a systematic analysis for the Global Burden of Disease Study 2023",PLoS One,,2025-12-15T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41412141/,Summary skipped due to cap.,,,False,False
d801cabe47b2f5e745b57903235b74ab0d910bc45c258ba5b3ce6846d6706229,"Circular RNA profiling revealed an evolutionarily conserved circACACA promotes liver lipid metabolism, oxidative stress, and autophagy disorder in a ceRNA manner",PLoS One,,2025-12-18T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41411370/,Summary skipped due to cap.,,,False,False
24a9fd88ca443e3f378a901e4748f9074bc1c3934c2ad9d36cc61cc8fd3ab027,Decoding the role of DNA sequence on protein-DNA co-condensation,PLoS One,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41411368/,Summary skipped due to cap.,,,False,False
69676fd3578053ed22b3d49c5be87da74b399b1e79bfba142f93e7b91549d86d,Quantifying vector diversion effects in zoonotic systems: A modelling framework for arbovirus transmission between reservoir and dead-end hosts,PLoS One,,2025-12-18T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41411345/,Summary skipped due to cap.,,,False,False
015553d579ae13d757c49d50d0fe4bc4d457200586684eaa126b5a4af5b6cfb3,Aortic arch morphology as a predictor of dissection type: Unveiling the hidden link,European Journal of Cardio-Thoracic Surgery,,2025-12-24T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41442447/,Summary skipped due to cap.,,,False,False
a0922e9057e32184e291ca864dd6ceabfb3efc0653020b004d703c541537cc64,How I did come up with the edge-to-edge repair,European Journal of Cardio-Thoracic Surgery,,2025-12-24T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41442175/,Summary skipped due to cap.,,,False,False
ddb1aac7f0712c563852d80d6d42dbf65b089fd59dd6f902ad54edb841d76f92,Reply to Givigiano et al,European Journal of Cardio-Thoracic Surgery,,2025-12-24T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41442170/,Summary skipped due to cap.,,,False,False
662ebd7031b1283d29a5451a7686cdb7e87ad1d75fa9c359ba25741e98b56db3,Surgical Outcomes of Subxiphoid Thoracoscopic Complex Basilar Sublobar Resection versus Lower Lobectomy: A Single-Center Retrospective Analysis,European Journal of Cardio-Thoracic Surgery,,2025-12-24T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41442167/,Summary skipped due to cap.,,,False,False
bfe59db642d8fd66490d74e1dfebb7290e67240af4e812015020235eb0362543,Should we replace the non-aneurysmal aortic arch during elective valve-sparing aortic root replacement in Marfan patients?,European Journal of Cardio-Thoracic Surgery,,2025-12-24T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41442164/,Summary skipped due to cap.,,,False,False
0d130edf467bb2f53ffbf19b8add7f7bd8768cba76bd2124d70e1eb882efc9fb,Effect of Donor Age on Survival in Lung Transplantation: A Multicentric Retrospective Study,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41432731/,Summary skipped due to cap.,,,False,False
38cecfe59c707eca661d0e68c5e8c30871537b69b9bd7727fdbf68e42e25a262,Late embolization of a Cor-Knot fastener device resulting in left anterior descending artery occlusion,European Journal of Cardio-Thoracic Surgery,,2025-12-22T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41431961/,Summary skipped due to cap.,,,False,False
9eb4a89664fff24dcae6e9dcfc1dfd0a6cce4fa66fed18f3b5103605daa4ce8e,"Robotically assisted, minimally invasive ascending aortic replacement: A feasibility study in anatomical models",European Journal of Cardio-Thoracic Surgery,,2025-12-22T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41428447/,Summary skipped due to cap.,,,False,False
86853c504444cc1bf3e1a4112f9765f2d45a6128c0924a41d478840fd3b1f9d4,Impact of lymph node metastasis patterns on long-term survival in upper lobe non-small cell lung cancer,European Journal of Cardio-Thoracic Surgery,,2025-12-22T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41428442/,Summary skipped due to cap.,,,False,False
e84528fb682adce2e4f7e1b4d302705792bb8918527ecea5b733e8e0fbaf1636,Video analysis of intraoperative complications and management in robotic lung segmentectomy,European Journal of Cardio-Thoracic Surgery,,2025-12-22T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41428441/,Summary skipped due to cap.,,,False,False
539b2a4961e03e17a686419e19873c09b48a2999f2ab1cc8e06d836e1818e760,A surgeons-only transcatheter aortic valve implantation programme: what did we learn after 1000 procedures,European Journal of Cardio-Thoracic Surgery,,2025-12-22T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41428437/,Summary skipped due to cap.,,,False,False
fca020b75fedd4e36c8ee729ab6e3d2bd59a335dfcae0fcb69b4d82e2d83e3e3,Long-term durability of the Sorin Soprano aortic bioprosthetic valve-A Swedish nationwide study,European Journal of Cardio-Thoracic Surgery,,2025-12-22T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41428413/,Summary skipped due to cap.,,,False,False
6fc452e4cd72064b73f439e9fb65fcb09094dec6db374e4a7d472f56883782d8,Unraveling the complexity of congenital tracheal stenosis with 'O' rings,European Journal of Cardio-Thoracic Surgery,,2025-12-19T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41416901/,Summary skipped due to cap.,,,False,False
701cabf26b63322022eb94f84732885bd11fabd2cbec6142460347f38746e716,Multi-center study of diaphragm pacing in high-risk cardiac surgery to decrease postoperative mechanical ventilation,European Journal of Cardio-Thoracic Surgery,,2025-12-19T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41416899/,Summary skipped due to cap.,,,False,False
95576f38b9a50d636facd1603913a30eb734f09d61c1be3559458dc7aff75739,Evaluation and proposed refinement of the thoracic trauma severity score (TTSS): improving prognostic accuracy in blunt chest trauma including polytrauma patients,European Journal of Cardio-Thoracic Surgery,,2025-12-19T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41416897/,Summary skipped due to cap.,,,False,False
c48fe2ff6f647319f5b8e4d0b64ed3502830e44a0c646d86d0ff97dd94f44354,Impact of Resident-Led Operating on Outcomes in Adult Cardiac Surgery: A 10-Year Propensity-Matched Analysis,European Journal of Cardio-Thoracic Surgery,,2025-12-19T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41416894/,Summary skipped due to cap.,,,False,False
0c6c0b4b2a670f283cac7c42e6e5278f0de4f414884f377ed1754f288a3b3917,Randomized study on bilateral vs standard mediastinal lymphadenectomy in patients with lung cancer-early results and safety analysis,European Journal of Cardio-Thoracic Surgery,,2025-12-18T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41410532/,Summary skipped due to cap.,,,False,False
2f958a0d6c9a5ca5d0e333058e9ff46b757526393838973a2d0c1f74dd202637,Analysing the extent of surgery on short and long-term outcomes after planned major aortic surgery,European Journal of Cardio-Thoracic Surgery,,2025-12-18T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41410527/,Summary skipped due to cap.,,,False,False
185d70789135841cb41b3c58d18f7d61763fa071df553b4d66b3192c16e5823f,Volumetric Compensation After Anatomical Lung Resection: Comparative Analysis of Lobectomy and Segmentectomy,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41410522/,Summary skipped due to cap.,,,False,False
84313b4b001614713122ec856292d16b354d3ea2bb36c075bb88b0f7e5d99478,Endo-Aortic Balloon Occlusion versus Transthoracic Clamping in Minimally Invasive Mitral Valve Surgery: Harmonising the Evidence,European Journal of Cardio-Thoracic Surgery,,2025-12-18T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41410515/,Summary skipped due to cap.,,,False,False
026f2bbde51ec4d1319f0568f38d364961ffdf5053f159421506d4dcca26bb31,Concomitant aortic root replacement in total arch replacement with frozen elephant trunk for type A aortic dissection: A propensity-weighted analysis,European Journal of Cardio-Thoracic Surgery,,2025-12-18T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41410509/,Summary skipped due to cap.,,,False,False
384cebe7c8a0113da648fa9f500fbb8ef173abebfe954bab6b16ae170d8d6080,Mitral annular disjunction: a roadmap for the surgeon,European Journal of Cardio-Thoracic Surgery,,2025-12-17T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41408377/,Summary skipped due to cap.,,,False,False
6cdaa9570f3ec73a6f09c834642e27bf02482ed9d45f8384c40fa843eb044764,Initial post-commercialization experience using a thoracic branch endoprosthesis: broad application to real-world patients,European Journal of Cardio-Thoracic Surgery,,2025-12-17T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41408087/,Summary skipped due to cap.,,,False,False
2aaeff692751b4fa7db2f0a753dbd252062e07f96a4543615545eb0f3534098f,Reply to Hinojosa et al,European Journal of Cardio-Thoracic Surgery,,2025-12-17T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41408079/,Summary skipped due to cap.,,,False,False
978d95491a77b95e431ac9f6ddf0f7ea6184c89249a0351b965b0c3136d0fd6c,"Comment on the Article Titled ""Tricuspid Regurgitation and Pulmonary Haemodynamics after Pulmonary Endarterectomy"" Published by Vanhoof ET Al",European Journal of Cardio-Thoracic Surgery,,2025-12-17T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41408078/,Summary skipped due to cap.,,,False,False
3d857c974c3b654fc512807229926a8382c9bb2d6181ac4c0063a6c418bb9ea7,Role of the ross procedure and stentless biological prostheses in acute aortic valve endocarditis,European Journal of Cardio-Thoracic Surgery,,2025-12-17T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41408077/,Summary skipped due to cap.,,,False,False
3000c826f32a8521258a30471a213117efc671367fa5fae1e53dce48d9e8f249,The silent cost of gender in mitral valve surgery: a propensity-score matched analysis,European Journal of Cardio-Thoracic Surgery,,2025-12-14T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41392323/,Summary skipped due to cap.,,,False,False
ee9628aad9abc126772db36c13be03a96740046e1d74b095a96e2ae3fbb9176b,Long-term oncological outcomes and recurrence patterns after segmentectomy for early-stage non-small cell lung cancer: A dual-center retrospective study,European Journal of Cardio-Thoracic Surgery,,2025-12-14T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41392202/,Summary skipped due to cap.,,,False,False
a9d8a162554aac8e6a66e66f047e4f16343044b31f94aa81a47063d74a027b2f,Type B aortic dissection in patients aged 30 years or younger: a retrospective multicentre study,European Journal of Cardio-Thoracic Surgery,,2025-12-14T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41392201/,Summary skipped due to cap.,,,False,False
7a5e81e7ceaad454a9d371bf2e49024a6e7c9906bc5e02b70dcf1fe3f94b2497,Risk factors associated with locoregional recurrence following pulmonary segmentectomy for clinical stage IA1-2 NSCLC: a real clinical practice analysis,European Journal of Cardio-Thoracic Surgery,,2025-12-13T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41390919/,Summary skipped due to cap.,,,False,False
f695e4fa035d7460d847d8eaa9af6e4bc73c6e8fbe5abd919afdd1ad68c69740,Effect of donor-recipient age difference on living-donor lung transplantation outcomes,European Journal of Cardio-Thoracic Surgery,,2025-12-13T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41390918/,Summary skipped due to cap.,,,False,False
341fe31e2188badec07b10afef3c32effc66132f4fca89ae375e3d0f8fd0825b,Prognostic factors for Pectus Carinatum treated by dynamic compression system: PECTUSDYN trial,European Journal of Cardio-Thoracic Surgery,,2025-12-13T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41390917/,Summary skipped due to cap.,,,False,False
ef2d22ca12b1d9f262c3f25d303a3290b21faa7e44f753b598fb1b710ba09359,Tracheobronchial replacement using cryopreserved aortic allografts: results in 50 Patients (Triton-01 Registry),European Journal of Cardio-Thoracic Surgery,,2025-12-13T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41390914/,Summary skipped due to cap.,,,False,False
8acc58d41c1c4777b550469c2a4ae81e9b88ac34042baa530276227b67fa7cab,Initial outcome of single-port robotic surgery for mediastinal tumors with 23 cases,European Journal of Cardio-Thoracic Surgery,,2025-12-13T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41390913/,Summary skipped due to cap.,,,False,False
227884f8c6f79dce58f466e66557422aac2f89f674d978bd7da36cfb5883b4e8,Lost in Acronyms: A Missed Opportunity in the Early Days of TAVI Terminology,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41388743/,Summary skipped due to cap.,,,False,False
7a1f3be9e7149a11c469158810553a8503cdffe3124efb60c3ad1770efc9a532,Combining Surgical and Percutaneous Revascularization for Multivessel Coronary Artery Disease: The Case for a Hybrid Approach,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41370637/,Summary skipped due to cap.,,,False,False
007a14b766b8fd3ab3deda8e96e7a65ab9a77cc7329f222e778cbcf169e361d9,How atrial is atrial functional mitral regurgitation?,European Journal of Cardio-Thoracic Surgery,,2025-12-09T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41365828/,Summary skipped due to cap.,,,False,False
b521d647541ee4380f09667850971e57fc075d9389dee9c0aa3bb4d1e24c4a74,The role of lymphadenectomy in different non-small-cell lung cancer stages,European Journal of Cardio-Thoracic Surgery,,2025-12-09T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41365824/,Summary skipped due to cap.,,,False,False
b3dd080938c9c274c5a7f0b9b5f5536aed6156c97263838938e699454f453a27,Reply to Tomšič et al,European Journal of Cardio-Thoracic Surgery,,2025-12-09T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41365822/,Summary skipped due to cap.,,,False,False
e8749086ea734799ae5faea70f79c92e4f569a9172c5da680ee04ef996fb6d6b,Methodological Appraisal of Ongoing Trial of Transcatheter Aortic Valve Implantation Versus Surgical Aortic Valve Replacement in Younger Patients: From Incentives to Guideline-Informing Evidence,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41351226/,Summary skipped due to cap.,,,False,False
646769a02e88ae7cd81832d925b6dfad857c438f9f0df4b041d50f7883999a18,Incidence and outcomes of surgical bailout for transcatheter aortic valve replacement,European Journal of Cardio-Thoracic Surgery,,2025-12-04T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41346262/,Summary skipped due to cap.,,,False,False
4b6ec6712a9c17001b4114659fe1cb39f26ce80631069065592b215ebfc30029,Effect of mitral annular calcification on outcomes following transcatheter aortic valve replacement,European Journal of Cardio-Thoracic Surgery,,2025-12-04T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41346259/,Summary skipped due to cap.,,,False,False
04f640620d7ec31498179b19bd634a98da49f0a6bb39eb9f270fb477fea45f63,Prognostic Significance of the Controlling Nutritional Status Score in Non-Small Cell Lung Cancer Patients Undergoing Neoadjuvant Therapy: Development of a Predictive Nomogram,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41339277/,Summary skipped due to cap.,,,False,False
3375ffcec891da8471faf54c7c185784d4662ef13aa36a3ee95276d1f6e236a4,Surgical Techniques and Outcomes for Atrial Functional Mitral Regurgitation: Insights From the Mini Mitral International Registry,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41339275/,Summary skipped due to cap.,,,False,False
f56c437bdba7170e65d9f152ba69df9a2d85103aba0dda703b1a080637876184,Preoperative Biopsy Is Not Associated With Overall Survival in Patients With Surgically Resected Localized Thymoma,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41330695/,Summary skipped due to cap.,,,False,False
f773fe0304ba2a86422a8d663be4cce909d1fa2afd69f8001e438d88cc40d69d,Short- and Mid-term Cardiac Ventricular Remodelling After Pulmonary Valve Replacement in Adults With Repaired Tetralogy of Fallot,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41330693/,Summary skipped due to cap.,,,False,False
ba69ac3bd111653c568d4070dd261e0e863bf9123cba293c42a92512bb63c34f,Pacemaker Leads Inadvertently Placed in the Aortic Root and Left Ventricle After Having Pierced the Lung and Aortic Arch,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41330692/,Summary skipped due to cap.,,,False,False
112fa8ff3bdea29285af1cea63683eabbc8bdf45306d9a586598536d688705cb,Dare to Know-Reflections on Academic Freedom,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41326804/,Summary skipped due to cap.,,,False,False
fea6857724dcce2d6949cbfd3964b581bb7892cdc286954c514ced0a9e823561,Navigating end-of-life decision-making on ECLS discontinuation in children: insights from the international ENSURE survey,European Journal of Cardio-Thoracic Surgery,,2025-12-02T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41326721/,Summary skipped due to cap.,,,False,False
d10cdb0904b4a7359c6473824546112253d5cad2d8f693830fa36c579b0db02d,Is Surgical Ventricular Restoration Still Relevant in Ischaemic Heart Failure Treatment? A 20-Year Follow-up Study,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41317379/,Summary skipped due to cap.,,,False,False
4dbdb7ff4ed650a4746b846ebd5becf09125abc0b078dde1bebf3e07bbf6f16e,Surgical Outcomes of Postintubation or Posttracheostomy Tracheal Stenosis Including Tracheoesophageal Fistulas: A Single-Centre Experience in 519 Consecutive Cases,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41317368/,Summary skipped due to cap.,,,False,False
9d78d366a407fa93af0b3af2ecb0b0d41bfc84cc73a39fedb618ef4e6ce9c34b,Time to Assess the Role of Quality Control in CABG: The SMARTFLOW Trial Program,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41317366/,Summary skipped due to cap.,,,False,False
dcdce725576f447e712e7caabeb5e65c4c4b8169aed8f52922a53f6f83c1f939,Which Risk Score Best Predicts Prolonged Air Leak After Lobectomy? A Comparative Evaluation Study,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41308165/,Summary skipped due to cap.,,,False,False
50374bdf9ad29ee04c354280eab05e5b18285ed1588e370998e190ca48547238,Predictors of 30-day Morbidity and Unplanned Readmission After Induction Therapy Followed by Lung Resection for Non-small Cell Lung Cancer: European Society of Thoracic Surgeons Database Analysis,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41308163/,Summary skipped due to cap.,,,False,False
e0b7c13c85c363912a445f148315fe009977bbca7e1a3dc8d628f298b2133235,Oncological and Surgical Outcomes of Left Trisegmentectomy or Lingulectomy Versus Upper Lobectomy for Early-Stage Non-Small Cell Lung Cancer: A Multicentre Study,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41296689/,Summary skipped due to cap.,,,False,False
e794765dd6aa9fcde988773929d9aca11855567808763c428f44a2f6a0ab8064,Textbook Outcome in Mitral Valve Surgery-Results from the Netherlands Heart Registration,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41289055/,Summary skipped due to cap.,,,False,False
ec17c24cd68cc1864dc9c576adf81b9b33314dac35a8e0e2f243f48106c76e71,Reply to Matsubara,European Journal of Cardio-Thoracic Surgery,,2025-12-01T00:00:00,https://pubmed.ncbi.nlm.nih.gov/41288967/,Summary skipped due to cap.,,,False,False
